Time,PPG,ECG,resp
1.8,0.400782014,0.509765625,-0.173594132
1.808,0.414467253,0.490234375,-0.178484108
1.816,0.430107527,0.484375,-0.180929095
1.824,0.446725318,0.474609375,-0.183374083
1.832,0.465298143,0.46484375,-0.185819071
1.84,0.482893451,0.44921875,-0.185819071
1.848,0.499511241,0.455078125,-0.185819071
1.856,0.516129032,0.44921875,-0.185819071
1.864,0.528836755,0.490234375,-0.185819071
1.872,0.54056696,0.51953125,-0.185819071
1.88,0.552297165,0.525390625,-0.185819071
1.888,0.56402737,0.529296875,-0.183374083
1.896,0.574780059,0.509765625,-0.180929095
1.904,0.582600196,0.494140625,-0.178484108
1.912,0.589442815,0.51953125,-0.17603912
1.92,0.593352884,0.525390625,-0.173594132
1.928,0.594330401,0.529296875,-0.171149144
1.936,0.593352884,0.515625,-0.166259169
1.944,0.591397849,0.509765625,-0.163814181
1.952,0.587487781,0.494140625,-0.161369193
1.96,0.582600196,0.484375,-0.156479218
1.968,0.57771261,0.470703125,-0.15403423
1.976,0.572825024,0.470703125,-0.151589242
1.984,0.566959922,0.48046875,-0.149144254
1.992,0.560117302,0.455078125,-0.146699267
2,0.552297165,0.474609375,-0.144254279
2.008,0.544477028,0.494140625,-0.141809291
2.016,0.538611926,0.509765625,-0.139364303
2.024,0.532746823,0.515625,-0.139364303
2.032,0.527859238,0.5,-0.136919315
2.04,0.523949169,0.515625,-0.136919315
2.048,0.520039101,0.6953125,-0.134474328
2.056,0.515151515,1.09375,-0.134474328
2.064,0.509286413,1.234375,-0.134474328
2.072,0.504398827,0.98046875,-0.134474328
2.08,0.500488759,0.640625,-0.13202934
2.088,0.495601173,0.416015625,-0.13202934
2.096,0.491691105,0.359375,-0.13202934
2.104,0.487781036,0.37109375,-0.13202934
2.112,0.483870968,0.375,-0.13202934
2.12,0.480938416,0.380859375,-0.13202934
2.128,0.478005865,0.359375,-0.13202934
2.136,0.474095797,0.380859375,-0.13202934
2.144,0.470185728,0.419921875,-0.13202934
2.152,0.46627566,0.37109375,-0.13202934
2.16,0.462365591,0.384765625,-0.13202934
2.168,0.45943304,0.404296875,-0.13202934
2.176,0.456500489,0.4296875,-0.129584352
2.184,0.453567937,0.416015625,-0.129584352
2.192,0.451612903,0.41015625,-0.129584352
2.2,0.449657869,0.435546875,-0.129584352
2.208,0.447702835,0.400390625,-0.129584352
2.216,0.445747801,0.384765625,-0.129584352
2.224,0.442815249,0.35546875,-0.129584352
2.232,0.439882698,0.35546875,-0.13202934
2.24,0.437927664,0.35546875,-0.13202934
2.248,0.434017595,0.359375,-0.13202934
2.256,0.430107527,0.32421875,-0.13202934
2.264,0.427174976,0.310546875,-0.13202934
2.272,0.424242424,0.35546875,-0.134474328
2.28,0.420332356,0.345703125,-0.134474328
2.288,0.416422287,0.390625,-0.134474328
2.296,0.413489736,0.384765625,-0.134474328
2.304,0.409579668,0.400390625,-0.134474328
2.312,0.405669599,0.470703125,-0.134474328
2.32,0.401759531,0.484375,-0.134474328
2.328,0.396871945,0.46484375,-0.134474328
2.336,0.39198436,0.455078125,-0.134474328
2.344,0.386119257,0.494140625,-0.134474328
2.352,0.380254154,0.474609375,-0.13202934
2.36,0.375366569,0.484375,-0.13202934
2.368,0.3714565,0.505859375,-0.129584352
2.376,0.366568915,0.48046875,-0.129584352
2.384,0.360703812,0.44921875,-0.127139364
2.392,0.356793744,0.4609375,-0.127139364
2.4,0.351906158,0.484375,-0.124694377
2.408,0.34799609,0.494140625,-0.124694377
2.416,0.344086022,0.494140625,-0.124694377
2.424,0.340175953,0.48046875,-0.124694377
2.432,0.336265885,0.44921875,-0.122249389
2.44,0.332355816,0.490234375,-0.122249389
2.448,0.329423265,0.51953125,-0.122249389
2.456,0.327468231,0.529296875,-0.122249389
2.464,0.326490714,0.4453125,-0.122249389
2.472,0.325513196,0.484375,-0.122249389
2.48,0.325513196,0.46484375,-0.122249389
2.488,0.324535679,0.509765625,-0.119804401
2.496,0.324535679,0.455078125,-0.119804401
2.504,0.323558162,0.470703125,-0.119804401
2.512,0.323558162,0.490234375,-0.117359413
2.52,0.323558162,0.55078125,-0.114914425
2.528,0.322580645,0.76953125,-0.112469438
2.536,0.321603128,1.119140625,-0.107579462
2.544,0.318670577,1.169921875,-0.105134474
2.552,0.31769306,0.8046875,-0.100244499
2.56,0.316715543,0.525390625,-0.097799511
2.568,0.31769306,0.41015625,-0.092909535
2.576,0.318670577,0.400390625,-0.08801956
2.584,0.321603128,0.416015625,-0.080684597
2.592,0.325513196,0.42578125,-0.070904645
2.6,0.333333333,0.4296875,-0.061124694
2.608,0.343108504,0.400390625,-0.048899756
2.616,0.35483871,0.400390625,-0.036674817
2.624,0.369501466,0.39453125,-0.024449878
2.632,0.386119257,0.400390625,-0.012224939
2.64,0.405669599,0.384765625,0
2.648,0.427174976,0.39453125,0.014669927
2.656,0.450635386,0.400390625,0.031784841
2.664,0.471163245,0.390625,0.051344743
2.672,0.48973607,0.39453125,0.070904645
2.68,0.509286413,0.380859375,0.092909535
2.688,0.528836755,0.365234375,0.117359413
2.696,0.548387097,0.390625,0.139364303
2.704,0.566959922,0.400390625,0.163814181
2.712,0.585532747,0.375,0.185819071
2.72,0.601173021,0.390625,0.207823961
2.728,0.615835777,0.404296875,0.229828851
2.736,0.626588465,0.416015625,0.249388753
2.744,0.635386119,0.42578125,0.271393643
2.752,0.641251222,0.4453125,0.295843521
2.76,0.644183773,0.46484375,0.317848411
2.768,0.644183773,0.484375,0.339853301
2.776,0.642228739,0.494140625,0.361858191
2.784,0.639296188,0.484375,0.381418093
2.792,0.633431085,0.494140625,0.398533007
2.8,0.626588465,0.505859375,0.415647922
2.808,0.619745846,0.490234375,0.432762836
2.816,0.611925709,0.494140625,0.449877751
2.824,0.603128055,0.484375,0.466992665
2.832,0.595307918,0.46484375,0.484107579
2.84,0.588465298,0.4453125,0.496332518
2.848,0.582600196,0.470703125,0.511002445
2.856,0.578690127,0.4609375,0.520782396
2.864,0.575757576,0.46484375,0.533007335
2.872,0.571847507,0.470703125,0.540342298
2.88,0.568914956,0.474609375,0.547677262
2.888,0.565004888,0.474609375,0.550122249
2.896,0.560117302,0.490234375,0.555012225
2.904,0.556207234,0.5,0.555012225
2.912,0.551319648,0.470703125,0.552567237
2.92,0.546432063,0.46484375,0.550122249
2.928,0.541544477,0.490234375,0.545232274
2.936,0.537634409,0.494140625,0.537897311
2.944,0.532746823,0.470703125,0.533007335
2.952,0.527859238,0.470703125,0.525672372
2.96,0.522971652,0.470703125,0.518337408
2.968,0.519061584,0.48046875,0.506112469
2.976,0.514173998,0.474609375,0.496332518
2.984,0.509286413,0.4609375,0.481662592
2.992,0.505376344,0.4609375,0.466992665
3,0.500488759,0.455078125,0.452322738
3.008,0.49657869,0.44921875,0.437652812
3.016,0.491691105,0.4453125,0.420537897
3.024,0.487781036,0.4453125,0.403422983
3.032,0.482893451,0.44921875,0.388753056
3.04,0.478983382,0.455078125,0.371638142
3.048,0.47311828,0.470703125,0.356968215
3.056,0.469208211,0.474609375,0.344743276
3.064,0.465298143,0.484375,0.33007335
3.072,0.462365591,0.494140625,0.315403423
3.08,0.460410557,0.494140625,0.300733496
3.088,0.458455523,0.5,0.28606357
3.096,0.458455523,0.509765625,0.271393643
3.104,0.45943304,0.494140625,0.259168704
3.112,0.463343109,0.494140625,0.246943765
3.12,0.469208211,0.509765625,0.234718826
3.128,0.478005865,0.640625,0.222493888
3.136,0.487781036,0.94921875,0.207823961
3.144,0.498533724,1.208984375,0.195599022
3.152,0.51026393,1.05859375,0.180929095
3.16,0.521016618,0.740234375,0.168704156
3.168,0.529814272,0.4453125,0.15403423
3.176,0.539589443,0.349609375,0.139364303
3.184,0.549364614,0.37109375,0.124694377
3.192,0.558162268,0.384765625,0.112469438
3.2,0.565982405,0.400390625,0.100244499
3.208,0.571847507,0.375,0.08801956
3.216,0.574780059,0.375,0.075794621
3.224,0.576735093,0.390625,0.06601467
3.232,0.57771261,0.39453125,0.053789731
3.24,0.575757576,0.41015625,0.04400978
3.248,0.572825024,0.404296875,0.034229829
3.256,0.567937439,0.41015625,0.024449878
3.264,0.562072336,0.416015625,0.014669927
3.272,0.554252199,0.400390625,0.007334963
3.28,0.545454545,0.39453125,0
3.288,0.536656891,0.384765625,-0.009779951
3.296,0.527859238,0.37109375,-0.017114914
3.304,0.519061584,0.365234375,-0.024449878
3.312,0.512218964,0.35546875,-0.031784841
3.32,0.505376344,0.349609375,-0.039119804
3.328,0.500488759,0.35546875,-0.046454768
3.336,0.49657869,0.33984375,-0.053789731
3.344,0.493646139,0.3359375,-0.061124694
3.352,0.48973607,0.37109375,-0.068459658
3.36,0.486803519,0.375,-0.075794621
3.368,0.483870968,0.416015625,-0.080684597
3.376,0.479960899,0.455078125,-0.085574572
3.384,0.477028348,0.474609375,-0.090464548
3.392,0.47311828,0.515625,-0.097799511
3.4,0.470185728,0.525390625,-0.102689487
3.408,0.46627566,0.529296875,-0.107579462
3.416,0.462365591,0.51953125,-0.112469438
3.424,0.458455523,0.515625,-0.117359413
3.432,0.454545455,0.51953125,-0.119804401
3.44,0.449657869,0.509765625,-0.124694377
3.448,0.445747801,0.5,-0.127139364
3.456,0.441837732,0.505859375,-0.13202934
3.464,0.437927664,0.48046875,-0.136919315
3.472,0.440860215,0.474609375,-0.139364303
3.48,0.444770283,0.490234375,-0.144254279
3.488,0.444770283,0.494140625,-0.146699267
3.496,0.443792766,0.48046875,-0.151589242
3.504,0.440860215,0.505859375,-0.156479218
3.512,0.437927664,0.509765625,-0.158924205
3.52,0.434995112,0.515625,-0.161369193
3.528,0.432062561,0.51953125,-0.166259169
3.536,0.42913001,0.5,-0.168704156
3.544,0.427174976,0.505859375,-0.171149144
3.552,0.424242424,0.515625,-0.173594132
3.56,0.42228739,0.509765625,-0.178484108
3.568,0.421309873,0.515625,-0.180929095
3.576,0.418377322,0.51953125,-0.183374083
3.584,0.416422287,0.51953125,-0.185819071
3.592,0.414467253,0.494140625,-0.188264059
3.6,0.411534702,0.494140625,-0.190709046
3.608,0.408602151,0.5,-0.193154034
3.616,0.404692082,0.494140625,-0.195599022
3.624,0.400782014,0.5,-0.19804401
3.632,0.397849462,0.509765625,-0.202933985
3.64,0.394916911,0.515625,-0.205378973
3.648,0.393939394,0.525390625,-0.207823961
3.656,0.393939394,0.525390625,-0.210268949
3.664,0.394916911,0.53515625,-0.212713936
3.672,0.397849462,0.5390625,-0.215158924
3.68,0.402737048,0.5390625,-0.217603912
3.688,0.409579668,0.529296875,-0.217603912
3.696,0.419354839,0.529296875,-0.2200489
3.704,0.432062561,0.53515625,-0.2200489
3.712,0.445747801,0.529296875,-0.2200489
3.72,0.462365591,0.5390625,-0.2200489
3.728,0.479960899,0.529296875,-0.2200489
3.736,0.498533724,0.57421875,-0.2200489
3.744,0.517106549,0.8046875,-0.217603912
3.752,0.536656891,1.154296875,-0.217603912
3.76,0.551319648,1.224609375,-0.217603912
3.768,0.565004888,0.958984375,-0.217603912
3.776,0.578690127,0.625,-0.215158924
3.784,0.592375367,0.416015625,-0.215158924
3.792,0.605083089,0.400390625,-0.212713936
3.8,0.616813294,0.439453125,-0.212713936
3.808,0.626588465,0.4453125,-0.210268949
3.816,0.634408602,0.42578125,-0.207823961
3.824,0.639296188,0.4296875,-0.207823961
3.832,0.643206256,0.439453125,-0.205378973
3.84,0.644183773,0.42578125,-0.202933985
3.848,0.642228739,0.416015625,-0.200488998
3.856,0.639296188,0.439453125,-0.200488998
3.864,0.634408602,0.42578125,-0.19804401
3.872,0.6285435,0.416015625,-0.195599022
3.88,0.622678397,0.435546875,-0.195599022
3.888,0.61485826,0.4453125,-0.193154034
3.896,0.606060606,0.42578125,-0.193154034
3.904,0.598240469,0.435546875,-0.190709046
3.912,0.591397849,0.41015625,-0.190709046
3.92,0.58455523,0.419921875,-0.188264059
3.928,0.57771261,0.41015625,-0.188264059
3.936,0.571847507,0.375,-0.185819071
3.944,0.565982405,0.384765625,-0.185819071
3.952,0.560117302,0.375,-0.183374083
3.96,0.555229717,0.400390625,-0.183374083
3.968,0.551319648,0.404296875,-0.180929095
3.976,0.54740958,0.416015625,-0.178484108
3.984,0.542521994,0.46484375,-0.178484108
3.992,0.538611926,0.490234375,-0.17603912
4,0.532746823,0.494140625,-0.173594132
4.008,0.52688172,0.470703125,-0.171149144
4.016,0.521016618,0.490234375,-0.168704156
4.024,0.515151515,0.51953125,-0.166259169
4.032,0.51026393,0.5390625,-0.163814181
4.04,0.504398827,0.5390625,-0.161369193
4.048,0.498533724,0.51953125,-0.158924205
4.056,0.493646139,0.474609375,-0.156479218
4.064,0.488758553,0.494140625,-0.15403423
4.072,0.483870968,0.509765625,-0.151589242
4.08,0.478005865,0.48046875,-0.149144254
4.088,0.47311828,0.490234375,-0.146699267
4.096,0.467253177,0.48046875,-0.144254279
4.104,0.462365591,0.44921875,-0.144254279
4.112,0.457478006,0.470703125,-0.141809291
4.12,0.453567937,0.474609375,-0.141809291
4.128,0.449657869,0.46484375,-0.139364303
4.136,0.445747801,0.474609375,-0.139364303
4.144,0.441837732,0.455078125,-0.139364303
4.152,0.437927664,0.494140625,-0.139364303
4.16,0.43597263,0.490234375,-0.141809291
4.168,0.434017595,0.484375,-0.141809291
4.176,0.431085044,0.494140625,-0.141809291
4.184,0.428152493,0.48046875,-0.141809291
4.192,0.424242424,0.51953125,-0.144254279
4.2,0.421309873,0.53515625,-0.144254279
4.208,0.417399804,0.455078125,-0.144254279
4.216,0.413489736,0.484375,-0.144254279
4.224,0.409579668,0.46484375,-0.144254279
4.232,0.406647116,0.515625,-0.141809291
4.24,0.403714565,0.490234375,-0.141809291
4.248,0.401759531,0.48046875,-0.139364303
4.256,0.399804497,0.474609375,-0.136919315
4.264,0.397849462,0.490234375,-0.134474328
4.272,0.395894428,0.455078125,-0.129584352
4.28,0.395894428,0.5,-0.122249389
4.288,0.396871945,0.515625,-0.114914425
4.296,0.399804497,0.494140625,-0.105134474
4.304,0.405669599,0.505859375,-0.095354523
4.312,0.413489736,0.5,-0.085574572
4.32,0.423264907,0.51953125,-0.073349633
4.328,0.43597263,0.51953125,-0.061124694
4.336,0.449657869,0.505859375,-0.051344743
4.344,0.464320626,0.5,-0.036674817
4.352,0.479960899,0.490234375,-0.019559902
4.36,0.493646139,0.494140625,-0.002444988
4.368,0.506353861,0.484375,0.014669927
4.376,0.521016618,0.51953125,0.034229829
4.384,0.535679374,0.509765625,0.051344743
4.392,0.551319648,0.515625,0.070904645
4.4,0.565004888,0.51953125,0.08801956
4.408,0.578690127,0.529296875,0.11002445
4.416,0.590420332,0.529296875,0.129584352
4.424,0.601173021,0.5546875,0.15403423
4.432,0.608993157,0.6796875,0.17603912
4.44,0.615835777,0.990234375,0.200488998
4.448,0.618768328,1.279296875,0.227383863
4.456,0.620723363,1.1484375,0.251833741
4.464,0.618768328,0.830078125,0.276283619
4.472,0.615835777,0.509765625,0.300733496
4.48,0.609970674,0.404296875,0.322738386
4.488,0.604105572,0.419921875,0.342298289
4.496,0.596285435,0.404296875,0.364303178
4.504,0.589442815,0.416015625,0.383863081
4.512,0.581622678,0.384765625,0.405867971
4.52,0.573802542,0.400390625,0.422982885
4.528,0.566959922,0.41015625,0.442542787
4.536,0.560117302,0.419921875,0.459657702
4.544,0.554252199,0.42578125,0.474327628
4.552,0.548387097,0.419921875,0.488997555
4.56,0.544477028,0.419921875,0.501222494
4.568,0.539589443,0.42578125,0.511002445
4.576,0.535679374,0.4296875,0.523227384
4.584,0.530791789,0.4453125,0.530562347
4.592,0.525904203,0.439453125,0.540342298
4.6,0.521016618,0.419921875,0.545232274
4.608,0.517106549,0.416015625,0.550122249
4.616,0.513196481,0.41015625,0.552567237
4.624,0.508308895,0.400390625,0.555012225
4.632,0.50342131,0.380859375,0.555012225
4.64,0.499511241,0.359375,0.555012225
4.648,0.495601173,0.35546875,0.552567237
4.656,0.491691105,0.37109375,0.550122249
4.664,0.488758553,0.390625,0.545232274
4.672,0.484848485,0.41015625,0.540342298
4.68,0.479960899,0.439453125,0.533007335
4.688,0.476050831,0.474609375,0.525672372
4.696,0.472140762,0.515625,0.515892421
4.704,0.468230694,0.494140625,0.508557457
4.712,0.463343109,0.509765625,0.501222494
4.72,0.458455523,0.515625,0.491442543
4.728,0.454545455,0.515625,0.481662592
4.736,0.449657869,0.505859375,0.471882641
4.744,0.445747801,0.515625,0.457212714
4.752,0.441837732,0.509765625,0.444987775
4.76,0.438905181,0.5,0.432762836
4.768,0.434995112,0.505859375,0.420537897
4.776,0.432062561,0.509765625,0.405867971
4.784,0.428152493,0.505859375,0.391198044
4.792,0.423264907,0.505859375,0.378973105
4.8,0.418377322,0.494140625,0.366748166
4.808,0.413489736,0.51953125,0.35207824
4.816,0.408602151,0.505859375,0.339853301
4.824,0.404692082,0.51953125,0.325183374
4.832,0.399804497,0.51953125,0.312958435
4.84,0.396871945,0.509765625,0.298288509
4.848,0.394916911,0.494140625,0.283618582
4.856,0.393939394,0.494140625,0.268948655
4.864,0.393939394,0.494140625,0.254278729
4.872,0.392961877,0.5,0.239608802
4.88,0.39198436,0.5,0.224938875
4.888,0.390029326,0.505859375,0.207823961
4.896,0.388074291,0.509765625,0.193154034
4.904,0.386119257,0.509765625,0.173594132
4.912,0.384164223,0.51953125,0.156479218
4.92,0.382209189,0.525390625,0.136919315
4.928,0.379276637,0.529296875,0.119804401
4.936,0.37829912,0.51953125,0.100244499
4.944,0.376344086,0.525390625,0.080684597
4.952,0.375366569,0.51953125,0.061124694
4.96,0.376344086,0.53515625,0.04400978
4.968,0.37829912,0.529296875,0.026894866
4.976,0.382209189,0.525390625,0.009779951
4.984,0.388074291,0.51953125,-0.004889976
